Trường,Mã Trường,Ngành,Khối,Năm,Điểm chuẩn
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D02,18.22,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D03,17.47,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,21.68,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,22.18,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,22.43,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,20.22,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,20.47,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,19.72,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,21.34,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,20.84,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,21.59,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,21.09,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,20.84,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,20.34,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,27.41,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,26.66,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,26.16,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,27.41,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,26.66,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,26.16,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,27.41,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,26.66,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,26.16,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,29.33,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,27.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,28.33,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,28.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,27.58,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,27.58,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,29.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,27.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,28.33,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,26.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,27.58,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,27.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,28.33,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,28.33,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,27.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,28.33,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,28.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,27.58,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,27.57,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,26.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,26.82,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,27.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,26.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,26.82,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,28.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,27.57,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,25.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,27.57,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,26.82,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,26.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,26.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,27.57,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,25.57,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,27.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C03; C04,26.82,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,28.57,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X74,25.17,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D15,25.92,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D15,25.92,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00; C20,25.42,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C04,26.17,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X74,25.17,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D15,25.92,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00; C20,25.42,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00; C20,25.42,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C04,26.17,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C04,26.17,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X74,25.17,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14; D09,20.5,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14; D09,20.75,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14; D09,20,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,25.89,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,25.14,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,24.64,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,25.89,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,25.14,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,24.64,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,25.89,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,25.14,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,24.64,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D08,18.6,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X14; X16,17.85,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,B00,19.6,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D08,20.1,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X14; X16,19.35,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,B00,19.6,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D08,20.1,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X14; X16,19.35,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,B00,18.1,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A00; X07; X08,23.6,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A01,24.1,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A00; X07; X08,23.6,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A01,24.1,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A00; X07; X08,22.1,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A01,22.6,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D07,23.88,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X10,23.13,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A00; B00,23.38,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D07,23.88,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X10,23.13,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A00; B00,21.38,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D07,21.88,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X10,21.13,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A00; B00,23.38,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A01,25.87,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A00; X06; X07,25.62,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A01,26.12,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A00; X06; X07,23.37,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A01,23.87,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A00; X06; X07,25.37,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A01; B08; D07,18.35,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X26,18.1,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A01; B08; D07,18.6,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X26,18.36,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,A01; B08; D07,16.35,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X26,16.1,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,24.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C19,24.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,24.82,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X70,24.07,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C19,24.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,24.82,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X70,24.07,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,24.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C19,24.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,24.82,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,X70,24.07,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,24.32,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,25.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D15,25.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,24.58,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,24.58,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,25.83,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,25.83,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,25.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D15,25.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D14,25.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D15,25.08,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,C00,24.58,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,D01,25.83,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Trường Đại Học Sư Phạm TPHCM 2025 chính xác,SPS,,,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,B00,27.34,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,19,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,B00,21.5,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,22.85,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,23.65,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,20.15,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,21.1,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,18,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,19.25,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,B00,26.45,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,21.5,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,22.05,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,21,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,21,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,17,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00; B03; B08,17.25,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,B00,27.34,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,19,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,B00,21.5,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,22.85,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,23.65,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,20.15,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,21.1,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,18,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,19.25,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,B00,26.45,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,21.5,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,22.05,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,21,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,21,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00,17,2025,0
Đại Học Y Dược TPHCM 2025 chính xác,YDS,A00; B00; B03; B08,17.25,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,28.19,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01; B00,22,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,27.9,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,27.75,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,24.87,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,26.38,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,26.73,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,26,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,24.2,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,25.6,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,27,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,27.38,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01; B00,22.13,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,25.2,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,26.15,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,22.25,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,26.73,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,23.96,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,27.86,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,A00; A01; X06; X26; D01,26.63,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,108,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,75,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,106,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,104,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,86,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,95,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,97,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,92,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,84,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,90,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,98,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,101,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,76,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,89,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,94,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,76,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,97,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,83,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,105,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,96,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,28.19,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,22,2025,0
Trường Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội 2025 chính xác,QHI,,27.9,2025,0
